2020_census_tract,vehicle_count,electric_range,base_msrp,model_year,percent_bev,high_adoption
53033024704.0,364,42.05769230769231,855.9065934065934,2022.0934065934066,0.8571428571428571,1
53033024800.0,438,29.9337899543379,371.46118721461187,2022.4520547945206,0.8972602739726028,1
53033024901.0,651,34.794162826420894,590.7066052227343,2022.215053763441,0.869431643625192,1
53033024902.0,422,41.523696682464454,741.7061611374407,2022.1232227488151,0.8791469194312796,1
53033024904.0,339,36.634218289085545,251.76991150442478,2022.598820058997,0.8672566371681416,1
53033024905.0,513,48.35282651072125,776.4035087719299,2022.0799220272904,0.8635477582846004,1
53033025001.0,448,27.756696428571427,342.52232142857144,2022.5513392857142,0.8616071428571429,1
53033025005.0,673,39.47994056463596,1099.182763744428,2022.2258543833582,0.8781575037147102,1
53033025006.0,741,49.47908232118758,149.73009446693658,2022.0917678812416,0.8879892037786775,1
53033025007.0,461,34.635574837310195,1692.6247288503255,2022.5531453362255,0.8373101952277657,1
53033025008.0,301,45.82724252491694,1051.328903654485,2022.0232558139535,0.8272425249169435,1
53033025101.0,259,31.853281853281853,430.5019305019305,2022.092664092664,0.8378378378378378,1
53033025103.0,262,29.66412213740458,656.6793893129772,2022.2862595419847,0.8854961832061069,1
53033025104.0,369,37.013550135501355,370.9891598915989,2022.2140921409214,0.8617886178861789,1
53033025201.0,182,45.39010989010989,1152.1978021978023,2021.7087912087911,0.8571428571428571,1
53033025202.0,223,32.699551569506724,695.2914798206278,2022.340807174888,0.874439461883408,1
53033025302.0,168,57.75595238095238,608.0357142857143,2022.017857142857,0.7440476190476191,1
53033025303.0,82,22.74390243902439,389.6341463414634,2022.3170731707316,0.8658536585365854,1
53033025304.0,250,41.1,1305.0,2022.184,0.86,1
53033025401.0,77,43.753246753246756,1274.6753246753246,2021.5584415584415,0.8441558441558441,1
53033025402.0,62,33.693548387096776,1127.4193548387098,2022.0483870967741,0.8709677419354839,0
53033025500.0,133,37.954887218045116,0.0,2022.1127819548872,0.8872180451127819,1
53033025601.0,204,35.509803921568626,601.9607843137255,2021.8431372549019,0.8676470588235294,1
53033025602.0,476,36.15756302521008,526.155462184874,2022.06512605042,0.842436974789916,1
53033025702.0,181,25.41988950276243,0.0,2022.2983425414366,0.8453038674033149,1
53033025703.0,52,49.28846153846154,2356.730769230769,2021.5,0.7884615384615384,0
53033025704.0,117,37.61538461538461,476.0683760683761,2021.923076923077,0.7692307692307693,1
53033025803.0,72,53.27777777777778,0.0,2021.361111111111,0.75,1
53033025804.0,105,25.2,1913.3333333333333,2021.9619047619049,0.7619047619047619,1
53033025805.0,166,38.21084337349398,805.1204819277109,2021.7048192771085,0.7831325301204819,1
53033025806.0,217,34.48847926267281,711.9815668202765,2022.2488479262672,0.8617511520737328,1
53033026001.0,264,44.84848484848485,1360.4166666666667,2021.6515151515152,0.7954545454545454,1
53033026003.0,79,49.24050632911393,1632.9113924050632,2021.73417721519,0.7721518987341772,1
53033026004.0,145,49.275862068965516,957.551724137931,2021.6965517241379,0.7931034482758621,1
53033026101.0,149,35.46308724832215,1361.744966442953,2021.8926174496644,0.8791946308724832,1
53033026102.0,97,43.70103092783505,1441.2371134020618,2021.701030927835,0.8350515463917526,1
53033026200.0,1094,27.088665447897622,168.09872029250457,2023.282449725777,0.2861060329067642,1
53033026300.0,99,10.181818181818182,0.0,2023.121212121212,0.9393939393939394,1
53033026400.0,227,23.079295154185022,140.7488986784141,2022.1541850220265,0.8986784140969163,1
53033026500.0,196,39.076530612244895,433.16326530612247,2022.1938775510205,0.8418367346938775,1
53033026600.0,85,39.43529411764706,1034.7058823529412,2021.9764705882353,0.8823529411764706,1
53033026700.0,214,46.5607476635514,662.8271028037383,2021.2009345794393,0.780373831775701,1
53033026801.0,123,41.31707317073171,795.5284552845528,2021.7154471544716,0.8211382113821138,1
53033026802.0,139,42.66187050359712,1005.7553956834532,2022.1726618705036,0.8489208633093526,1
53033027000.0,84,55.845238095238095,1600.0,2021.3214285714287,0.8095238095238095,1
53033027100.0,74,27.33783783783784,431.7567567567568,2021.4054054054054,0.7837837837837838,1
53033027200.0,128,40.09375,1388.671875,2021.78125,0.859375,1
53033027300.0,147,46.333333333333336,475.51020408163265,2021.4965986394557,0.8095238095238095,1
53033027400.0,137,35.37956204379562,510.2189781021898,2022.0802919708028,0.927007299270073,1
53033027500.0,102,57.59803921568628,1419.1176470588234,2020.950980392157,0.8137254901960784,1
53033027600.0,141,46.801418439716315,0.0,2021.6241134751774,0.8085106382978723,1
53033027701.0,395,60.49367088607595,525.5696202531645,2020.2810126582278,0.7746835443037975,1
53033027702.0,462,56.13636363636363,410.70346320346323,2020.7402597402597,0.7510822510822511,1
53033027800.0,187,55.55080213903744,282.88770053475935,2021.6310160427809,0.7486631016042781,1
53033027901.0,134,44.32835820895522,521.6417910447761,2021.8731343283582,0.8208955223880597,1
53033027902.0,96,51.15625,1914.5833333333333,2021.6666666666667,0.8125,1
53033028000.0,72,63.263888888888886,0.0,2021.6527777777778,0.8194444444444444,1
53033028100.0,97,33.98969072164948,2251.0309278350514,2022.7731958762886,0.6494845360824743,1
53033028200.0,2053,21.102776424744278,0.0,2023.4018509498296,0.3969800292255236,1
53033028300.0,259,37.13899613899614,0.0,2022.1814671814673,0.8571428571428571,1
53033028402.0,241,29.672199170124482,133.8174273858921,2022.9211618257261,0.5767634854771784,1
53033028403.0,187,31.144385026737968,0.0,2022.3689839572191,0.7272727272727273,1
53033028500.0,938,16.051172707889126,34.3816631130064,2023.4744136460554,0.5511727078891258,1
53033028600.0,345,50.56231884057971,320.4347826086956,2021.646376811594,0.7797101449275362,1
53033028700.0,175,42.651428571428575,260.57142857142856,2021.7942857142857,0.8171428571428572,1
53033028801.0,53,27.81132075471698,0.0,2022.698113207547,0.7358490566037735,0
53033028802.0,156,46.97435897435897,1517.3076923076924,2021.1923076923076,0.7371794871794872,1
53033028901.0,101,42.16831683168317,451.48514851485146,2021.148514851485,0.6831683168316832,1
53033028902.0,114,54.18421052631579,0.0,2021.3947368421052,0.6929824561403509,1
53033029001.0,112,39.517857142857146,0.0,2021.7410714285713,0.7142857142857143,1
53033029003.0,122,30.83606557377049,261.88524590163934,2021.8934426229507,0.819672131147541,1
53033029004.0,29,42.13793103448276,0.0,2021.0344827586207,0.5862068965517241,0
53033029101.0,150,31.8,1341.3333333333333,2022.34,0.84,1
53033029102.0,104,34.95192307692308,816.3461538461538,2021.9711538461538,0.7980769230769231,1
53033029203.0,83,37.83132530120482,444.578313253012,2021.8313253012047,0.7831325301204819,1
53033029205.0,111,22.71171171171171,703.1531531531532,2022.0,0.8288288288288288,1
53033029206.0,184,27.429347826086957,0.0,2022.304347826087,0.907608695652174,1
53033029207.0,147,32.64625850340136,475.51020408163265,2022.299319727891,0.8503401360544217,1
53033029208.0,71,37.563380281690144,563.3098591549295,2022.056338028169,0.7887323943661971,1
53033029304.0,287,29.303135888501743,487.10801393728224,2022.233449477352,0.8292682926829268,1
53033029305.0,226,37.230088495575224,813.7168141592921,2021.9646017699115,0.8407079646017699,1
53033029306.0,189,29.306878306878307,338.0952380952381,2022.2962962962963,0.8624338624338624,1
53033029307.0,159,47.58490566037736,1430.5031446540881,2021.3962264150944,0.8553459119496856,1
53033029308.0,125,43.152,258.0,2021.688,0.832,1
53033029309.0,172,30.703488372093023,859.2732558139535,2022.4767441860465,0.8895348837209303,1
53033029403.0,185,28.124324324324323,1144.5675675675675,2022.1837837837838,0.8108108108108109,1
53033029405.0,201,37.830845771144276,506.7164179104478,2022.5024875621891,0.845771144278607,1
53033029406.0,190,24.41578947368421,903.9473684210526,2022.578947368421,0.8578947368421053,1
53033029407.0,89,43.8876404494382,0.0,2022.123595505618,0.8876404494382022,1
53033029408.0,87,44.67816091954023,1170.6896551724137,2021.8850574712644,0.8505747126436781,1
53033029504.0,160,43.26875,638.4375,2022.05,0.84375,1
53033029505.0,100,33.77,0.0,2022.44,0.83,1
53033029506.0,40,23.525,1373.75,2021.8,0.7,0
53033029507.0,140,51.107142857142854,499.2857142857143,2021.807142857143,0.8428571428571429,1
53033029508.0,172,38.86046511627907,534.0116279069767,2022.1627906976744,0.877906976744186,1
53033029602.0,363,35.00826446280992,595.8677685950413,2022.297520661157,0.8319559228650137,1
53033029603.0,98,37.05102040816327,0.0,2021.4285714285713,0.8367346938775511,1
53033029604.0,92,34.91304347826087,1076.6304347826087,2022.3260869565217,0.8043478260869565,1
53033029701.0,106,39.4622641509434,0.0,2022.2169811320755,0.8207547169811321,1
53033029702.0,127,27.992125984251967,550.3937007874016,2022.1259842519685,0.8503937007874016,1
53033029803.0,110,39.163636363636364,635.4545454545455,2021.790909090909,0.7818181818181819,1
53033029804.0,125,43.592,1412.8,2021.656,0.816,1
53033029805.0,122,38.09016393442623,0.0,2021.795081967213,0.8032786885245902,1
53033029806.0,143,29.53146853146853,1571.3286713286714,2022.020979020979,0.8811188811188811,1
53033029901.0,106,46.443396226415096,1620.2830188679245,2021.6698113207547,0.7641509433962265,1
53033029902.0,267,31.205992509363295,643.2584269662922,2022.3370786516855,0.8651685393258427,1
53033030003.0,234,33.26068376068376,1157.2649572649573,2022.059829059829,0.8333333333333334,1
53033030005.0,111,27.47747747747748,629.7297297297297,2021.990990990991,0.8468468468468469,1
53033030006.0,51,41.80392156862745,0.0,2022.1960784313726,0.803921568627451,0
53033030007.0,58,50.5,2699.137931034483,2021.1724137931035,0.6896551724137931,0
53033030008.0,86,28.11627906976744,1187.7906976744187,2022.2906976744187,0.813953488372093,1
53033030101.0,148,39.986486486486484,780.4054054054054,2021.6554054054054,0.7567567567567568,1
53033030102.0,175,47.33714285714286,399.42857142857144,2021.9257142857143,0.8057142857142857,1
53033030201.0,102,29.441176470588236,0.0,2021.6960784313726,0.7941176470588235,1
53033030203.0,47,55.702127659574465,0.0,2021.340425531915,0.8085106382978723,0
53033030204.0,63,33.888888888888886,0.0,2022.063492063492,0.7936507936507936,0
53033030304.0,123,39.56910569105691,0.0,2022.1463414634147,0.8943089430894309,1
53033030305.0,143,45.18881118881119,488.8111888111888,2022.0839160839162,0.8041958041958042,1
53033030306.0,199,47.879396984924625,838.6934673366834,2021.929648241206,0.8090452261306532,1
53033030308.0,142,49.190140845070424,225.0,2021.7464788732395,0.8098591549295775,1
53033030309.0,122,28.565573770491802,0.0,2022.3934426229507,0.8934426229508197,1
53033030310.0,222,35.013513513513516,0.0,2022.4234234234234,0.8603603603603603,1
53033030311.0,85,49.45882352941177,0.0,2021.5882352941176,0.7411764705882353,1
53033030312.0,76,42.171052631578945,0.0,2021.828947368421,0.8157894736842105,1
53033030313.0,57,44.31578947368421,0.0,2021.2631578947369,0.7192982456140351,0
53033030314.0,59,44.728813559322035,0.0,2021.864406779661,0.847457627118644,0
53033030403.0,100,46.76,2047.5,2021.88,0.84,1
53033030404.0,164,39.65243902439025,463.719512195122,2021.9756097560976,0.8353658536585366,1
53033030405.0,154,44.37662337662338,1361.6883116883116,2021.9675324675325,0.8766233766233766,1
53033030406.0,90,28.533333333333335,0.0,2022.0444444444445,0.8111111111111111,1
53033030407.0,96,17.291666666666668,0.0,2023.0,0.9166666666666666,1
53033030501.0,87,38.632183908045974,613.7931034482758,2022.2643678160919,0.8620689655172413,1
53033030503.0,115,48.7304347826087,1215.6521739130435,2021.695652173913,0.7739130434782608,1
53033030504.0,68,48.89705882352941,0.0,2021.0294117647059,0.75,1
53033030600.0,70,66.74285714285715,2085.0,2020.442857142857,0.7428571428571429,1
53033030700.0,48,61.166666666666664,4578.958333333333,2021.0208333333333,0.8333333333333334,0
53033030801.0,57,66.6842105263158,0.0,2019.9298245614036,0.7192982456140351,0
53033030802.0,53,42.16981132075472,2369.811320754717,2021.6415094339623,0.7358490566037735,0
53033030901.0,66,48.39393939393939,0.0,2020.6818181818182,0.7878787878787878,0
53033030902.0,104,34.32692307692308,0.0,2021.75,0.7596153846153846,1
53033031000.0,249,28.779116465863453,183.13253012048193,2022.3694779116465,0.8072289156626506,1
53033031101.0,50,51.46,1398.0,2020.36,0.76,0
53033031102.0,46,31.5,0.0,2021.7391304347825,0.782608695652174,0
53033031202.0,141,51.53191489361702,495.74468085106383,2021.5177304964539,0.7730496453900709,1
53033031204.0,245,46.0,539.3673469387755,2021.3673469387754,0.7428571428571429,1
53033031206.0,77,45.23376623376623,414.93506493506493,2021.857142857143,0.8051948051948052,1
53033031207.0,113,23.734513274336283,0.0,2022.6725663716813,0.8761061946902655,1
53033031208.0,112,55.982142857142854,800.8928571428571,2021.6607142857142,0.7767857142857143,1
53033031301.0,45,47.75555555555555,710.0,2020.888888888889,0.7111111111111111,0
53033031302.0,84,56.94047619047619,1664.2857142857142,2021.2619047619048,0.75,1
53033031400.0,130,58.315384615384616,783.4615384615385,2021.3384615384616,0.7846153846153846,1
53033031501.0,120,64.84166666666667,582.5,2021.4,0.7833333333333333,1
53033031502.0,128,44.9296875,0.0,2021.6640625,0.7890625,1
53033031601.0,221,41.425339366515836,807.6923076923077,2021.7601809954751,0.7873303167420814,1
53033031603.0,644,34.58229813664596,432.9968944099379,2022.333850931677,0.8850931677018633,1
53033031604.0,392,30.331632653061224,294.64285714285717,2022.216836734694,0.8545918367346939,1
53033031605.0,181,44.92817679558011,1304.4198895027625,2021.8618784530386,0.8453038674033149,1
53033031704.0,185,29.248648648648647,1621.6216216216217,2022.6702702702703,0.827027027027027,1
53033031705.0,253,38.42292490118577,678.8537549407115,2021.9288537549407,0.8695652173913043,1
53033031707.0,213,25.04225352112676,0.0,2022.3896713615025,0.8591549295774648,1
53033031708.0,107,41.44859813084112,343.9252336448598,2021.9252336448599,0.822429906542056,1
53033031709.0,187,40.406417112299465,0.0,2022.048128342246,0.8716577540106952,1
53033031710.0,124,30.419354838709676,988.3064516129032,2022.1048387096773,0.7983870967741935,1
53033031800.0,244,43.02459016393443,0.0,2021.8524590163934,0.860655737704918,1
53033031904.0,215,46.674418604651166,2233.4651162790697,2021.6744186046512,0.827906976744186,1
53033031906.0,315,31.77777777777778,546.1904761904761,2022.142857142857,0.8698412698412699,1
53033031908.0,109,38.65137614678899,400.91743119266056,2021.8990825688074,0.7798165137614679,1
53033031909.0,143,28.503496503496503,0.0,2021.958041958042,0.8041958041958042,1
53033031910.0,173,35.34104046242775,184.68208092485548,2022.4797687861271,0.8959537572254336,1
53033031911.0,244,46.717213114754095,1285.0409836065573,2022.032786885246,0.8483606557377049,1
53033031912.0,203,36.9064039408867,0.0,2021.8128078817733,0.8423645320197044,1
53033031913.0,266,30.31578947368421,198.87218045112783,2022.3233082706768,0.8533834586466166,1
53033032002.0,171,44.198830409356724,817.5438596491229,2021.795321637427,0.8187134502923976,1
53033032003.0,225,48.937777777777775,1384.6666666666667,2021.48,0.8133333333333334,1
53033032005.0,214,41.242990654205606,606.5420560747664,2021.7616822429907,0.8411214953271028,1
53033032006.0,214,36.018691588785046,555.1401869158879,2022.285046728972,0.8691588785046729,1
53033032007.0,226,29.52654867256637,232.9646017699115,2022.3938053097345,0.8539823008849557,1
53033032008.0,218,31.15137614678899,1703.8990825688074,2021.7614678899083,0.7844036697247706,1
53033032010.0,617,24.568881685575363,511.75040518638576,2022.5850891410048,0.9092382495948136,1
53033032011.0,281,25.76156583629893,882.9181494661922,2022.1423487544484,0.8434163701067615,1
53033032102.0,383,43.98172323759791,1403.3812010443864,2021.7258485639686,0.804177545691906,1
53033032103.0,361,36.97506925207756,663.7119113573407,2022.1634349030471,0.8476454293628809,1
53033032104.0,425,44.59294117647059,573.4117647058823,2021.8541176470587,0.8,1
53033032207.0,439,53.49886104783599,966.4009111617312,2021.9817767653758,0.8542141230068337,1
53033032211.0,452,34.14823008849557,154.64601769911505,2022.3805309734514,0.8761061946902655,1
53033032213.0,467,39.231263383297645,929.2291220556746,2022.0963597430407,0.854389721627409,1
53033032215.0,782,43.53580562659847,984.7826086956521,2022.3503836317136,0.8913043478260869,1
53033032216.0,579,40.226252158894646,357.07253886010363,2022.321243523316,0.8756476683937824,1
53033032217.0,500,45.502,594.69,2022.108,0.854,1
53033032218.0,549,34.29690346083789,556.8214936247723,2022.3151183970856,0.8816029143897997,1
53033032219.0,353,35.43909348441926,427.76203966005664,2022.5694050991501,0.8781869688385269,1
53033032220.0,833,38.27250900360144,336.67466986794716,2022.515006002401,0.8955582232893158,1
53033032221.0,725,37.175172413793106,695.1034482758621,2022.223448275862,0.8703448275862069,1
53033032222.0,249,28.012048192771083,212.44979919678715,2022.4136546184739,0.8554216867469879,1
53033032223.0,411,28.961070559610704,247.8102189781022,2022.4720194647202,0.8588807785888077,1
53033032224.0,410,38.363414634146345,298.9024390243902,2022.5268292682927,0.9048780487804878,1
53033032225.0,482,39.74273858921162,442.0124481327801,2022.48755186722,0.8962655601659751,1
53033032307.0,497,50.142857142857146,1114.8692152917506,2021.5653923541247,0.8249496981891348,1
53033032311.0,522,50.96360153256705,1404.0229885057472,2021.6091954022988,0.8026819923371648,1
53033032313.0,594,33.21212121212121,629.7138047138047,2022.46632996633,0.8922558922558923,1
53033032315.0,643,50.65940902021773,940.2643856920685,2021.7853810264385,0.8289269051321928,1
53033032316.0,691,47.59479015918958,1181.1143270622288,2022.121562952243,0.869753979739508,1
53033032317.0,553,38.01627486437613,1024.0506329113923,2021.9764918625679,0.8517179023508138,1
53033032318.0,822,31.90875912408759,389.72019464720194,2022.3990267639904,0.8929440389294404,1
53033032319.0,289,39.57093425605537,909.1695501730104,2021.9653979238753,0.8477508650519031,1
53033032320.0,405,44.2320987654321,412.5925925925926,2021.8320987654322,0.8197530864197531,1
53033032321.0,1061,44.29406220546654,391.22997172478796,2022.1573986804901,0.8755890669180019,1
53033032322.0,312,42.27564102564103,727.5641025641025,2021.8653846153845,0.8044871794871795,1
53033032323.0,585,37.723076923076924,271.52991452991455,2022.076923076923,0.8717948717948718,1
53033032324.0,408,42.122549019607845,785.906862745098,2021.6200980392157,0.8431372549019608,1
53033032325.0,352,31.826704545454547,383.09659090909093,2022.4431818181818,0.8778409090909091,1
53033032326.0,417,55.0431654676259,1183.3213429256596,2021.6546762589928,0.8657074340527577,1
53033032327.0,413,48.73365617433414,1820.3268765133173,2021.854721549637,0.8280871670702179,1
53033032328.0,410,52.9,1457.0731707317073,2021.7439024390244,0.8439024390243902,1
53033032330.0,426,34.21596244131455,75.0,2022.338028169014,0.8450704225352113,1
53033032331.0,375,28.824,253.18666666666667,2022.76,0.88,1
53033032332.0,589,38.35653650254669,356.0271646859083,2022.30220713073,0.8981324278438031,1
53033032333.0,503,41.62226640159046,589.662027833002,2022.131212723658,0.9065606361829026,1
53033032401.0,438,43.68493150684932,380.82191780821915,2021.6712328767123,0.8264840182648402,1
53033032402.0,536,43.666044776119406,362.86380597014926,2022.0671641791046,0.8526119402985075,1
53033032500.0,398,40.58793969849246,634.0326633165829,2021.8793969849246,0.8291457286432161,1
53033032601.0,148,51.439189189189186,1047.6351351351352,2021.581081081081,0.8378378378378378,1
53033032603.0,393,37.66921119592875,406.36132315521627,2022.4503816793892,0.8447837150127226,1
53033032604.0,541,30.367837338262476,432.0702402957486,2022.554528650647,0.8687615526802218,1
53033032605.0,322,45.2111801242236,114.59627329192547,2022.3540372670807,0.8260869565217391,1
53033032703.0,65,34.8,2150.769230769231,2021.8,0.8,0
53033032704.0,597,32.80904522613066,544.9664991624791,2022.3316582914572,0.8626465661641541,1
53033032705.0,193,51.75647668393783,972.7979274611399,2021.699481865285,0.8082901554404145,1
53033032706.0,149,41.02013422818792,938.255033557047,2021.8187919463087,0.7919463087248322,1
53033032800.0,174,53.54022988505747,803.448275862069,2021.9022988505747,0.8505747126436781,1
53035080101.0,61,34.60655737704918,0.0,2021.7540983606557,0.6557377049180327,0
53035080102.0,71,63.59154929577465,773.943661971831,2020.9718309859154,0.8309859154929577,1
53035080200.0,53,40.0,0.0,2021.5471698113208,0.8113207547169812,0
53035080300.0,67,66.22388059701493,1043.2835820895523,2021.3283582089553,0.835820895522388,0
53035080400.0,95,41.78947368421053,556.8421052631579,2020.9157894736843,0.7473684210526316,1
53035080500.0,89,32.39325842696629,358.9887640449438,2021.876404494382,0.7528089887640449,1
53035080600.0,80,31.15,0.0,2021.375,0.6375,1
53035080700.0,95,60.37894736842105,0.0,2021.042105263158,0.7368421052631579,1
53035080800.0,21,70.61904761904762,0.0,2020.6666666666667,0.7619047619047619,0
53035080900.0,188,35.66489361702128,584.5478723404256,2022.037234042553,0.8138297872340425,1
53035081000.0,119,35.95798319327731,0.0,2022.142857142857,0.6974789915966386,1
53035081100.0,48,32.0,2406.25,2020.4375,0.75,0
53035081200.0,43,63.04651162790697,1625.5813953488373,2020.1162790697674,0.7906976744186046,0
53035081400.0,10,70.6,0.0,2020.0,0.7,0
53035090101.0,193,45.10362694300518,874.8704663212435,2021.8704663212436,0.7668393782383419,1
53035090102.0,285,46.53333333333333,588.2456140350877,2021.4877192982456,0.7543859649122807,1
53035090201.0,214,40.67289719626168,752.803738317757,2021.8691588785048,0.7523364485981309,1
53035090202.0,171,30.46783625730994,1939.4152046783627,2021.3216374269007,0.7017543859649122,1
53035090300.0,41,26.24390243902439,1075.6097560975609,2021.878048780488,0.6829268292682927,0
53035090400.0,128,45.0859375,1404.6484375,2021.4765625,0.7109375,1
53035090501.0,104,41.09615384615385,0.0,2021.4903846153845,0.6538461538461539,1
53035090502.0,200,38.68,633.0,2021.38,0.75,1
53035090700.0,529,47.391304347826086,974.7637051039698,2021.3327032136106,0.7580340264650284,1
53035090800.0,440,45.5,978.9772727272727,2021.209090909091,0.75,1
53035090901.0,323,48.98142414860681,738.2198142414861,2021.421052631579,0.7554179566563467,1
53035090902.0,313,47.60702875399361,945.5271565495208,2021.4376996805113,0.7507987220447284,1
53035091001.0,338,37.47337278106509,738.7426035502958,2021.5029585798816,0.7366863905325444,1
53035091002.0,406,55.87931034482759,1930.4064039408868,2020.8522167487686,0.7438423645320197,1
53035091100.0,149,47.13422818791946,938.255033557047,2021.5302013422818,0.7718120805369127,1
53035091201.0,101,37.76237623762376,0.0,2021.4356435643565,0.7920792079207921,1
53035091204.0,66,25.257575757575758,0.0,2022.2424242424242,0.8484848484848485,0
53035091205.0,126,47.36507936507937,253.57142857142858,2022.2857142857142,0.8412698412698413,1
53035091206.0,79,43.20253164556962,884.8101265822785,2022.0506329113923,0.759493670886076,1
53035091301.0,135,45.25185185185185,924.8148148148148,2021.4888888888888,0.7555555555555555,1
53035091302.0,220,37.82272727272727,207.27272727272728,2022.1318181818183,0.759090909090909,1
53035091400.0,123,45.61788617886179,998.3739837398374,2021.9349593495936,0.7886178861788617,1
53035091500.0,79,35.50632911392405,669.620253164557,2020.9240506329113,0.7468354430379747,1
53035091600.0,139,39.30935251798561,232.01438848920864,2021.7769784172663,0.8057553956834532,1
53035091701.0,101,58.663366336633665,316.33663366336634,2021.6435643564357,0.7227722772277227,1
53035091702.0,48,50.75,665.625,2021.7083333333333,0.6458333333333334,0
53035091800.0,89,46.89887640449438,358.9887640449438,2021.3820224719102,0.7078651685393258,1
53035091900.0,78,61.82051282051282,0.0,2021.0128205128206,0.7564102564102564,1
53035092000.0,120,39.68333333333333,333.2916666666667,2021.9916666666666,0.75,1
53035092101.0,443,21.966139954853272,98.64559819413093,2022.7516930022573,0.8397291196388262,1
53035092102.0,171,33.812865497076025,408.7719298245614,2022.3157894736842,0.7953216374269005,1
53035092200.0,108,48.166666666666664,647.2222222222222,2021.3703703703704,0.7870370370370371,1
53035092300.0,176,50.38068181818182,0.0,2021.7102272727273,0.8011363636363636,1
53035092400.0,70,56.05714285714286,0.0,2020.9857142857143,0.7571428571428571,1
53035092500.0,159,41.855345911949684,879.2452830188679,2021.4905660377358,0.7547169811320755,1
53035092600.0,174,42.11494252873563,1188.1896551724137,2021.5114942528735,0.7241379310344828,1
53035092701.0,117,37.282051282051285,1254.6581196581196,2021.2649572649573,0.7606837606837606,1
53035092704.0,120,38.708333333333336,1165.0,2021.45,0.7583333333333333,1
53035092801.0,128,40.8046875,0.0,2021.7734375,0.7109375,1
53035092802.0,135,42.785185185185185,296.25925925925924,2021.674074074074,0.7851851851851852,1
53035092803.0,77,31.675324675324674,0.0,2022.3896103896104,0.8701298701298701,1
53035092901.0,130,44.91538461538462,269.1923076923077,2021.6153846153845,0.7384615384615385,1
53035092902.0,115,33.61739130434783,1946.0869565217392,2021.817391304348,0.782608695652174,1
53035940000.0,115,62.91304347826087,607.8260869565217,2020.7565217391304,0.7739130434782608,1
53035940100.0,326,49.438650306748464,798.4662576687117,2021.601226993865,0.7730061349693251,1
53037975101.0,226,46.716814159292035,1781.1946902654868,2021.7345132743362,0.8008849557522124,1
53037975102.0,24,61.75,2912.5,2020.375,0.7916666666666666,0
53037975103.0,20,4.2,0.0,2023.4,0.85,0
53037975104.0,142,39.80281690140845,1209.5070422535211,2022.3309859154929,0.8169014084507042,1
53037975201.0,90,61.96666666666667,0.0,2021.7444444444445,0.8444444444444444,1
53037975202.0,44,25.477272727272727,0.0,2021.7727272727273,0.7954545454545454,0
53037975203.0,33,51.121212121212125,0.0,2021.6060606060605,0.7272727272727273,0
53037975300.0,111,51.5045045045045,397.2972972972973,2021.7837837837837,0.8288288288288288,1
53037975402.0,87,33.839080459770116,0.0,2022.1724137931035,0.7701149425287356,1
53037975403.0,16,47.6875,0.0,2021.4375,0.8125,0
53037975404.0,21,42.80952380952381,0.0,2021.0,0.6666666666666666,0
53037975500.0,79,58.037974683544306,506.26582278481015,2021.0379746835442,0.8227848101265823,1
53037975600.0,28,36.92857142857143,1249.8214285714287,2021.4642857142858,0.75,0
53037975700.0,61,38.131147540983605,1145.9016393442623,2021.4262295081967,0.7868852459016393,0
53039950101.0,8,10.625,0.0,2021.625,0.625,0
53039950102.0,30,46.36666666666667,0.0,2021.0333333333333,0.6,0
53039950103.0,25,39.36,0.0,2022.12,0.76,0
53039950200.0,65,40.13846153846154,2243.076923076923,2021.6923076923076,0.6153846153846154,0
53039950301.0,168,48.851190476190474,1218.75,2021.6785714285713,0.7738095238095238,1
53039950302.0,165,49.04848484848485,646.6666666666666,2021.6363636363637,0.7090909090909091,1
53041970100.0,52,43.0,769.1346153846154,2020.9807692307693,0.5769230769230769,0
53041970200.0,46,74.76086956521739,1519.5652173913043,2020.8695652173913,0.717391304347826,0
53041970300.0,50,45.68,2476.0,2020.9,0.7,0
53041970400.0,65,41.2,0.0,2021.1538461538462,0.7846153846153846,0
53041970500.0,29,45.13793103448276,1520.6896551724137,2020.7241379310344,0.6896551724137931,0
53041970600.0,19,19.473684210526315,0.0,2021.3684210526317,0.7368421052631579,0
53041970700.0,183,34.14207650273224,0.0,2022.9180327868853,0.15300546448087432,1
53041970800.0,80,33.525,0.0,2021.2875,0.7625,1
53041970900.0,16,21.125,0.0,2022.125,0.75,0
53041971000.0,32,40.03125,0.0,2021.03125,0.6875,0
53041971100.0,77,43.467532467532465,1815.5844155844156,2020.7402597402597,0.6753246753246753,1
53041971200.0,56,49.625,0.0,2021.4464285714287,0.75,0
53041971300.0,81,55.641975308641975,1425.9259259259259,2021.20987654321,0.7654320987654321,1
53041971400.0,46,67.84782608695652,0.0,2020.9565217391305,0.717391304347826,0
53041971501.0,35,48.97142857142857,3487.1428571428573,2020.8857142857144,0.6285714285714286,0
53041971502.0,64,49.296875,0.0,2021.375,0.734375,0
53041971600.0,47,48.191489361702125,1487.2340425531916,2021.1702127659576,0.6382978723404256,0
53041971700.0,72,63.083333333333336,1344.4444444444443,2021.263888888889,0.7361111111111112,1
53041971800.0,60,54.35,0.0,2021.35,0.85,0
53041971900.0,27,33.25925925925926,0.0,2022.111111111111,0.7037037037037037,0
53041972000.0,49,45.93877551020408,1222.4489795918366,2021.6530612244899,0.6530612244897959,0
